areaCode,areaName,areaType,date,cumPeopleVaccinatedFirstDoseByPublishDate,cumPeopleVaccinatedSecondDoseByPublishDate
W92000004,Wales,nation,2021-10-10,2400694,2229956
W92000004,Wales,nation,2021-10-09,2395138,2229508
W92000004,Wales,nation,2021-10-08,2389900,2228786
W92000004,Wales,nation,2021-10-07,2389159,2228122
W92000004,Wales,nation,2021-10-06,2387746,2227522
W92000004,Wales,nation,2021-10-05,2385622,2226708
W92000004,Wales,nation,2021-10-04,2385134,2226140
W92000004,Wales,nation,2021-10-03,2384331,2225525
W92000004,Wales,nation,2021-10-02,2380492,2224661
W92000004,Wales,nation,2021-10-01,2377101,2224196
W92000004,Wales,nation,2021-09-30,2376708,2223545
W92000004,Wales,nation,2021-09-29,2376313,2222830
W92000004,Wales,nation,2021-09-28,2375943,2222202
W92000004,Wales,nation,2021-09-27,2375494,2221612
W92000004,Wales,nation,2021-09-26,2374984,2220762
W92000004,Wales,nation,2021-09-25,2373120,2220074
W92000004,Wales,nation,2021-09-24,2371364,2219473
W92000004,Wales,nation,2021-09-23,2370711,2218515
W92000004,Wales,nation,2021-09-22,2370309,2217956
W92000004,Wales,nation,2021-09-21,2369657,2216912
W92000004,Wales,nation,2021-09-20,2369093,2215768
W92000004,Wales,nation,2021-09-19,2368604,2214219
W92000004,Wales,nation,2021-09-18,2368230,2213783
W92000004,Wales,nation,2021-09-17,2367407,2212387
W92000004,Wales,nation,2021-09-16,2366234,2211035
W92000004,Wales,nation,2021-09-15,2365400,2209785
W92000004,Wales,nation,2021-09-14,2364691,2208460
W92000004,Wales,nation,2021-09-13,2368124,2202393
W92000004,Wales,nation,2021-09-12,2367402,2201389
W92000004,Wales,nation,2021-09-11,2366992,2200560
W92000004,Wales,nation,2021-09-10,2366308,2198936
W92000004,Wales,nation,2021-09-09,2365263,2196957
W92000004,Wales,nation,2021-09-08,2364393,2195417
W92000004,Wales,nation,2021-09-07,2363623,2194075
W92000004,Wales,nation,2021-09-06,2362580,2192341
W92000004,Wales,nation,2021-09-05,2361787,2191445
W92000004,Wales,nation,2021-09-04,2361119,2190401
W92000004,Wales,nation,2021-09-03,2359817,2189004
W92000004,Wales,nation,2021-09-02,2358138,2186704
W92000004,Wales,nation,2021-09-01,2355999,2183656
W92000004,Wales,nation,2021-08-31,2354057,2182301
W92000004,Wales,nation,2021-08-30,2352754,2180336
W92000004,Wales,nation,2021-08-29,2352706,2180222
W92000004,Wales,nation,2021-08-28,2351928,2179653
W92000004,Wales,nation,2021-08-27,2351045,2178145
W92000004,Wales,nation,2021-08-26,2349268,2174937
W92000004,Wales,nation,2021-08-25,2347000,2171499
W92000004,Wales,nation,2021-08-24,2343371,2169358
W92000004,Wales,nation,2021-08-23,2339253,2166569
W92000004,Wales,nation,2021-08-22,2335573,2165119
W92000004,Wales,nation,2021-08-21,2334512,2162418
W92000004,Wales,nation,2021-08-20,2330776,2159597
W92000004,Wales,nation,2021-08-19,2327180,2156653
W92000004,Wales,nation,2021-08-18,2323425,2153517
W92000004,Wales,nation,2021-08-17,2320165,2150141
W92000004,Wales,nation,2021-08-16,2316668,2146391
W92000004,Wales,nation,2021-08-15,2314713,2144119
W92000004,Wales,nation,2021-08-14,2313528,2141039
W92000004,Wales,nation,2021-08-13,2312341,2136749
W92000004,Wales,nation,2021-08-12,2310898,2132116
W92000004,Wales,nation,2021-08-11,2309415,2127921
W92000004,Wales,nation,2021-08-10,2307504,2123159
W92000004,Wales,nation,2021-08-09,2305562,2118707
W92000004,Wales,nation,2021-08-08,2304271,2115477
W92000004,Wales,nation,2021-08-07,2302997,2111288
W92000004,Wales,nation,2021-08-06,2301448,2105153
W92000004,Wales,nation,2021-08-05,2300137,2099624
W92000004,Wales,nation,2021-08-04,2299204,2092103
W92000004,Wales,nation,2021-08-03,2298387,2083343
W92000004,Wales,nation,2021-08-02,2297398,2073996
W92000004,Wales,nation,2021-08-01,2296517,2066442
W92000004,Wales,nation,2021-07-31,2295923,2062402
W92000004,Wales,nation,2021-07-30,2294916,2054596
W92000004,Wales,nation,2021-07-29,2293927,2047616
W92000004,Wales,nation,2021-07-28,2292572,2036670
W92000004,Wales,nation,2021-07-27,2291418,2023733
W92000004,Wales,nation,2021-07-26,2290213,2013128
W92000004,Wales,nation,2021-07-25,2289142,2002162
W92000004,Wales,nation,2021-07-24,2288219,1993816
W92000004,Wales,nation,2021-07-23,2287011,1985047
W92000004,Wales,nation,2021-07-22,2286154,1973196
W92000004,Wales,nation,2021-07-21,2285118,1959641
W92000004,Wales,nation,2021-07-20,2284065,1946526
W92000004,Wales,nation,2021-07-19,2282992,1933664
W92000004,Wales,nation,2021-07-18,2282410,1925084
W92000004,Wales,nation,2021-07-17,2281644,1918345
W92000004,Wales,nation,2021-07-16,2280674,1905420
W92000004,Wales,nation,2021-07-15,2279139,1892082
W92000004,Wales,nation,2021-07-14,2278204,1876709
W92000004,Wales,nation,2021-07-13,2277055,1861700
W92000004,Wales,nation,2021-07-12,2275764,1846043
W92000004,Wales,nation,2021-07-11,2274421,1832550
W92000004,Wales,nation,2021-07-10,2273561,1825167
W92000004,Wales,nation,2021-07-09,2271925,1810196
W92000004,Wales,nation,2021-07-08,2270517,1798260
W92000004,Wales,nation,2021-07-07,2269131,1783079
W92000004,Wales,nation,2021-07-06,2267640,1764640
W92000004,Wales,nation,2021-07-05,2266056,1746136
W92000004,Wales,nation,2021-07-04,2264974,1730632
W92000004,Wales,nation,2021-07-03,2263775,1723824
W92000004,Wales,nation,2021-07-02,2262284,1712534
W92000004,Wales,nation,2021-07-01,2261056,1695819
W92000004,Wales,nation,2021-06-30,2259622,1677738
W92000004,Wales,nation,2021-06-29,2257737,1659754
W92000004,Wales,nation,2021-06-28,2255039,1642788
W92000004,Wales,nation,2021-06-27,2253214,1627242
W92000004,Wales,nation,2021-06-26,2252270,1618476
W92000004,Wales,nation,2021-06-25,2250126,1607785
W92000004,Wales,nation,2021-06-24,2248012,1591322
W92000004,Wales,nation,2021-06-23,2245884,1571710
W92000004,Wales,nation,2021-06-22,2242482,1553091
W92000004,Wales,nation,2021-06-21,2239271,1534373
W92000004,Wales,nation,2021-06-20,2237710,1517604
W92000004,Wales,nation,2021-06-19,2236091,1509144
W92000004,Wales,nation,2021-06-18,2233036,1490746
W92000004,Wales,nation,2021-06-17,2228532,1473927
W92000004,Wales,nation,2021-06-16,2225499,1454064
W92000004,Wales,nation,2021-06-15,2222281,1432201
W92000004,Wales,nation,2021-06-14,2218103,1410924
W92000004,Wales,nation,2021-06-13,2216031,1384673
W92000004,Wales,nation,2021-06-12,2213050,1378010
W92000004,Wales,nation,2021-06-11,2207350,1358158
W92000004,Wales,nation,2021-06-10,2201665,1336479
W92000004,Wales,nation,2021-06-09,2195485,1314368
W92000004,Wales,nation,2021-06-08,2190460,1291699
W92000004,Wales,nation,2021-06-07,2185427,1270606
W92000004,Wales,nation,2021-06-06,2183455,1249268
W92000004,Wales,nation,2021-06-05,2179830,1237123
W92000004,Wales,nation,2021-06-04,2175013,1208599
W92000004,Wales,nation,2021-06-03,2169624,1181259
W92000004,Wales,nation,2021-06-02,2161028,1157904
W92000004,Wales,nation,2021-06-01,2152709,1138112
W92000004,Wales,nation,2021-05-31,2147274,1118396
W92000004,Wales,nation,2021-05-30,2146071,1113969
W92000004,Wales,nation,2021-05-29,2141427,1111929
W92000004,Wales,nation,2021-05-28,2135359,1102749
W92000004,Wales,nation,2021-05-27,2128063,1081162
W92000004,Wales,nation,2021-05-26,2120049,1058464
W92000004,Wales,nation,2021-05-25,2112647,1037749
W92000004,Wales,nation,2021-05-24,2105319,1019230
W92000004,Wales,nation,2021-05-23,2099263,1003682
W92000004,Wales,nation,2021-05-22,2091824,1000706
W92000004,Wales,nation,2021-05-21,2081036,984651
W92000004,Wales,nation,2021-05-20,2069689,969682
W92000004,Wales,nation,2021-05-19,2058106,952468
W92000004,Wales,nation,2021-05-18,2046011,939072
W92000004,Wales,nation,2021-05-17,2035905,927215
W92000004,Wales,nation,2021-05-16,2027803,917431
W92000004,Wales,nation,2021-05-15,2019160,915674
W92000004,Wales,nation,2021-05-14,2005939,905860
W92000004,Wales,nation,2021-05-13,1990783,891569
W92000004,Wales,nation,2021-05-12,1975820,877756
W92000004,Wales,nation,2021-05-11,1961670,863469
W92000004,Wales,nation,2021-05-10,1948683,854441
W92000004,Wales,nation,2021-05-09,1935003,846180
W92000004,Wales,nation,2021-05-08,1922881,842047
W92000004,Wales,nation,2021-05-07,1909659,831149
W92000004,Wales,nation,2021-05-06,1895998,815043
W92000004,Wales,nation,2021-05-05,1884372,798925
W92000004,Wales,nation,2021-05-04,1873152,783120
W92000004,Wales,nation,2021-05-03,1864400,772527
W92000004,Wales,nation,2021-05-02,1861391,771278
W92000004,Wales,nation,2021-05-01,1854687,769719
W92000004,Wales,nation,2021-04-30,1846896,765029
W92000004,Wales,nation,2021-04-29,1830964,748700
W92000004,Wales,nation,2021-04-28,1816451,732643
W92000004,Wales,nation,2021-04-27,1800428,715425
W92000004,Wales,nation,2021-04-26,1785347,701099
W92000004,Wales,nation,2021-04-25,1777375,689534
W92000004,Wales,nation,2021-04-24,1768585,687049
W92000004,Wales,nation,2021-04-23,1758106,670413
W92000004,Wales,nation,2021-04-22,1742273,653537
W92000004,Wales,nation,2021-04-21,1727455,635655
W92000004,Wales,nation,2021-04-20,1712372,622513
W92000004,Wales,nation,2021-04-19,1699092,610882
W92000004,Wales,nation,2021-04-18,1692463,602807
W92000004,Wales,nation,2021-04-17,1685298,601458
W92000004,Wales,nation,2021-04-16,1673279,588833
W92000004,Wales,nation,2021-04-15,1657028,574590
W92000004,Wales,nation,2021-04-14,1640045,559888
W92000004,Wales,nation,2021-04-13,1621282,549193
W92000004,Wales,nation,2021-04-12,1602939,537195
W92000004,Wales,nation,2021-04-11,1587851,528199
W92000004,Wales,nation,2021-04-10,1572752,525177
W92000004,Wales,nation,2021-04-09,1556316,509478
W92000004,Wales,nation,2021-04-08,1537122,498318
W92000004,Wales,nation,2021-04-07,1519760,484739
W92000004,Wales,nation,2021-04-06,1502641,475570
W92000004,Wales,nation,2021-04-05,1493192,469251
W92000004,Wales,nation,2021-04-04,1490372,467683
W92000004,Wales,nation,2021-04-03,1483201,466118
W92000004,Wales,nation,2021-04-02,1472643,463445
W92000004,Wales,nation,2021-04-01,1460880,459777
W92000004,Wales,nation,2021-03-31,1443885,449538
W92000004,Wales,nation,2021-03-30,1427183,437937
W92000004,Wales,nation,2021-03-29,1413710,424016
W92000004,Wales,nation,2021-03-28,1400750,416862
W92000004,Wales,nation,2021-03-27,1387583,412663
W92000004,Wales,nation,2021-03-26,1365355,400743
W92000004,Wales,nation,2021-03-25,1341620,389663
W92000004,Wales,nation,2021-03-24,1320188,378795
W92000004,Wales,nation,2021-03-23,1302974,366803
W92000004,Wales,nation,2021-03-22,1288250,353347
W92000004,Wales,nation,2021-03-21,1273186,346058
W92000004,Wales,nation,2021-03-20,1258769,338959
W92000004,Wales,nation,2021-03-19,1231830,329530
W92000004,Wales,nation,2021-03-18,1204101,318976
W92000004,Wales,nation,2021-03-17,1180155,304411
W92000004,Wales,nation,2021-03-16,1157251,289185
W92000004,Wales,nation,2021-03-15,1139866,272983
W92000004,Wales,nation,2021-03-14,1122931,264255
W92000004,Wales,nation,2021-03-13,1113498,257398
W92000004,Wales,nation,2021-03-12,1084329,250026
W92000004,Wales,nation,2021-03-11,1056787,237357
W92000004,Wales,nation,2021-03-10,1034141,221902
W92000004,Wales,nation,2021-03-09,1019210,206394
W92000004,Wales,nation,2021-03-08,1007391,192030
W92000004,Wales,nation,2021-03-07,998296,183739
W92000004,Wales,nation,2021-03-06,995059,176054
W92000004,Wales,nation,2021-03-05,983419,168163
W92000004,Wales,nation,2021-03-04,967042,154819
W92000004,Wales,nation,2021-03-03,951540,139445
W92000004,Wales,nation,2021-03-02,942017,124781
W92000004,Wales,nation,2021-03-01,933485,111716
W92000004,Wales,nation,2021-02-28,925669,103819
W92000004,Wales,nation,2021-02-27,923615,96408
W92000004,Wales,nation,2021-02-26,916336,89053
W92000004,Wales,nation,2021-02-25,902334,80062
W92000004,Wales,nation,2021-02-24,889270,69851
W92000004,Wales,nation,2021-02-23,878506,59279
W92000004,Wales,nation,2021-02-22,869653,49729
W92000004,Wales,nation,2021-02-21,862248,42752
W92000004,Wales,nation,2021-02-20,860083,37773
W92000004,Wales,nation,2021-02-19,853904,32002
W92000004,Wales,nation,2021-02-18,839065,25433
W92000004,Wales,nation,2021-02-17,822633,19342
W92000004,Wales,nation,2021-02-16,807351,12988
W92000004,Wales,nation,2021-02-15,795927,7251
W92000004,Wales,nation,2021-02-14,784809,5402
W92000004,Wales,nation,2021-02-13,771651,4573
W92000004,Wales,nation,2021-02-12,749445,4224
W92000004,Wales,nation,2021-02-11,715944,4010
W92000004,Wales,nation,2021-02-10,684097,3795
W92000004,Wales,nation,2021-02-09,655419,3687
W92000004,Wales,nation,2021-02-08,628760,3491
W92000004,Wales,nation,2021-02-07,603976,2792
W92000004,Wales,nation,2021-02-06,589622,2606
W92000004,Wales,nation,2021-02-05,556997,2471
W92000004,Wales,nation,2021-02-04,523042,1635
W92000004,Wales,nation,2021-02-03,490570,1216
W92000004,Wales,nation,2021-02-02,462497,1160
W92000004,Wales,nation,2021-02-01,439640,1066
W92000004,Wales,nation,2021-01-31,416306,841
W92000004,Wales,nation,2021-01-30,403463,786
W92000004,Wales,nation,2021-01-29,378200,750
W92000004,Wales,nation,2021-01-28,362253,717
W92000004,Wales,nation,2021-01-27,336071,674
W92000004,Wales,nation,2021-01-26,312305,639
W92000004,Wales,nation,2021-01-25,289566,581
W92000004,Wales,nation,2021-01-24,270833,543
W92000004,Wales,nation,2021-01-23,264538,516
W92000004,Wales,nation,2021-01-22,240547,469
W92000004,Wales,nation,2021-01-21,212317,415
W92000004,Wales,nation,2021-01-20,190435,396
W92000004,Wales,nation,2021-01-19,175816,370
W92000004,Wales,nation,2021-01-18,161932,265
W92000004,Wales,nation,2021-01-17,151737,201
W92000004,Wales,nation,2021-01-16,126375,129
W92000004,Wales,nation,2021-01-15,126375,129
W92000004,Wales,nation,2021-01-14,126375,129
W92000004,Wales,nation,2021-01-13,112973,121
W92000004,Wales,nation,2021-01-12,101371,108
W92000004,Wales,nation,2021-01-11,91239,97
W92000004,Wales,nation,2021-01-10,86039,79
